E_low_GeV,E_high_GeV,N_e,N_mu,N_tau,err_e,err_mu,err_tau
100,1000,1.1742998603252643,0.2653110609714464,0.7397164474489856,1.0836511709610543,0.5150835475643213,0.8600676993405726
1000,10000,12.950542567085602,2.5187583975667973,8.15782208950274,3.598686227928965,1.5870596704493494,2.856190135390629
10000,100000,6.355772072052455,1.1444630574450305,4.003635950899184,2.5210656619874965,1.0697958017514513,2.0009087812539543
100000,1000000,0.7771535618870755,0.166566873553014,5.2374931632199235,0.8815631355082151,0.4081260510590006,2.2885570045816914
1000000,10000000,6.8311864653400765,0.0,43.67308044310742,2.613653853389939,0.0,6.608561147716455
10000000,100000000,42.518242303950714,6.4057805825527,153.9668740433698,6.520601375943074,2.5309643582146113,12.408338891381465
100000000,1000000000,167.62601554870628,87.45900372997882,581.9319229059881,12.947046595602654,9.351951867389975,24.123265179199688
1000000000,10000000000,116.37345799711596,93.45029145740469,456.1067830491601,10.787653034702032,9.66696909364071,21.356656644923618
10000000000,100000000000,0.0,0.0,101.89924266254053,0.0,0.0,10.094515474382142
