15167.168884709241,0.004964852132960798,0.0028677683020405095,0.0018064682217578023
15702.901247293776,0.005189640930104143,0.003030602061226548,0.0019090406684891652
16257.556664437934,0.005424656483854256,0.003202683649788225,0.0020174385195516386
16831.80353330955,0.00567034519628067,0.0033845375731573826,0.002131992172067644
17426.333860096507,0.005927242053211234,0.0035767192654924088,0.0022530515058219887
18041.864093920718,0.006195805617691158,0.0037798159168485152,0.0023809864043140266
18679.135990207807,0.006476608740122364,0.0039944465438972974,0.002516186799305386
19338.917504552322,0.006770193522795914,0.00422126665351227,0.0026590656085116672
20022.003718155844,0.0070771323227537195,0.004460969447468628,0.0028100594944684286
20729.2177959537,0.007398081064577361,0.004714285487223666,0.0029696286533692404
21461.41197858406,0.0077336201608499185,0.004981988386173122,0.0031382604007389758
22219.468609395237,0.008084475890651473,0.005264896500414046,0.0033164702364812905
23004.301197729168,0.008451310092055585,0.005563872040271558,0.003504801285210432
23816.855519761608,0.008834856775199873,0.0058798280099488665,0.0037038286676843273
24658.110758226037,0.009235919570820207,0.006213730519620247,0.003914160957241102
25529.080682395164,0.00965523343586464,0.006566597156714995,0.004136439153836219
26430.81486974103,0.010093719459483036,0.006939505437003184,0.004371342007561059
27364.39997074672,0.01055218491119413,0.007333595906106705,0.004619587972350679
28330.961018393242,0.011031571282530206,0.007750069534404925,0.004881933564979478
29331.662783900425,0.011532862444132663,0.008190197998128694,0.005159179841340907
30367.711180354607,0.012056989433161332,0.008655327778607766,0.005452174978650564
31440.354715915,0.012605120748213919,0.009146876283927559,0.005761811832395315
32550.885998350564,0.013178240088325782,0.009666344344189668,0.006089035807363574
33700.64329271925,0.013777555255729605,0.010215321566053894,0.00643484823058513
34891.012134067736,0.014404269859776005,0.01079548080937961,0.006800302872050152
36123.426997094306,0.015059572341645587,0.011408593455368503,0.007186515562436857
37399.37302478794,0.015744919850042935,0.012056535855612619,0.007594668255504013
38720.38781812557,0.016461535475596773,0.012741282656838286,0.008026004823205219
40088.063288984646,0.017210960300687896,0.013464924592393757,0.008481842262925202
41504.047578504724,0.01799466557313583,0.014229676146786522,0.008963575525534813
42970.04704320844,0.018814178785706542,0.015037868553150698,0.009472673104346891
44487.82831127585,0.019671287075998387,0.015891969366836917,0.010010689364936647
46059.22041145104,0.020567541495608653,0.016794592151714124,0.010579270646749055
47686.116977144746,0.021504898762083804,0.01774848913106139,0.011180150633739465
49370.478528390035,0.022485155779140953,0.018756572612129794,0.011815163850160506
51114.334834401656,0.023510275993297018,0.019821927172034286,0.012486253336714511
52919.78735958436,0.024582449804719037,0.02094780206187957,0.01319546586575091
54789.01179593945,0.02570364493526053,0.022137634518911924,0.013944966626086259
56724.26068491978,0.026876346494887297,0.023395065036027847,0.014737048841592354
58727.86613189477,0.028102747226516643,0.024723929665677696,0.01557412892326155
60802.24261649427,0.02938537109509096,0.026128285210258777,0.016458762337170883
62949.88990221888,0.03072690091650382,0.027612428288163685,0.0173936556145913
65173.3960488242,0.032129833944109794,0.029180887744249692,0.01838166157118092
67475.44053110685,0.033597327147342516,0.03083845164557642,0.019425796312174136
69858.79746785249,0.035132053895811075,0.0325901910132243,0.02052925418155863
72326.33896483533,0.036737258769953436,0.034441452623208614,0.021695403227218024
74881.03857590031,0.03841622537166988,0.03639788764872346,0.02292780324329038
77525.97488629464,0.04017213208025711,0.03846548111635747,0.02423022432526456
80264.33522257174,0.04200896635342475,0.0406505454793689,0.025606642821649716
83099.41949353387,0.0439300084047476,0.04295975063328665,0.027061260241440423
86034.64416684509,0.04593942118067275,0.0454001603844778,0.028598526226442725
89073.5463861044,0.04804122066845325,0.04797922730169404,0.030223135308153723
92219.78823334322,0.05023950163117031,0.05070482368182442,0.03194004641374767
95477.16114208066,0.05253915693121086,0.053585286596235245,0.03375451124172299
98849.59046625586,0.05494435424847892,0.056629414682609014,0.035672072241013555
102341.14021054527,0.05746038673657145,0.05984649944270774,0.037698582326115115
105956.01792776148,0.06009216241191124,0.06324638076740131,0.03984023985348117
109698.57978923841,0.06284495633884397,0.06683944652655238,0.04210358836318263
113573.33583431052,0.0657247687518535,0.07063666332960365,0.04449553595565587
117584.95540521557,0.06873689669809199,0.07464964483560822,0.04702339832164298
121738.27277396621,0.07188807180499457,0.0788906552434382,0.04969490094074847
126038.29296797274,0.0751842875773485,0.08337263832504097,0.05251819737010455
130490.19780144015,0.07863233902930884,0.08810930131634079,0.05550192208903357
135099.3521198025,0.08223957985322071,0.09311512371456164,0.05865519604066875
139871.31026472387,0.08601274464164646,0.09840538298612865,0.061987642825907845
144811.8227674533,0.0899603960702042,0.10399625742516674,0.06550945349616803
149926.8432786047,0.0940898473115818,0.10990484204284404,0.06923139656242146
155222.5357427048,0.09840985032272617,0.11614916883633794,0.07316483076304753
160705.28182616385,0.10292941185964001,0.12274833271438175,0.07732178438701214
166381.68860761274,0.10765709673029089,0.1297225167318194,0.08171497116965001
172258.59653987875,0.11260379862086754,0.13709300415738584,0.08635779789441633
178343.08769319093,0.11777843351989796,0.14488233242499338,0.09126446137007461
184642.49428955425,0.12319227240569755,0.15311433054532347,0.09644997199705416
191164.40753857038,0.1288563395712624,0.16181411939725587,0.10193015395102736
197916.68678535573,0.1347816648886438,0.1710082996989953,0.1077217635899183
204907.4689815846,0.14108161113707912,0.1800478986628337,0.11341599915769052
212145.17849106278,0.1476876465143641,0.18942669485281496,0.11932390226948975
219638.5372416547,0.15461840330209076,0.19922159392967118,0.12549391743601337
227396.57523579276,0.1618749452826843,0.2095235579272771,0.1319833435762376
235428.64143224154,0.16947249076929152,0.22035859672974764,0.13880856486913237
243744.41501222216,0.1774275340268768,0.23175436336451996,0.1459870005445795
252353.9170434766,0.18575632584137283,0.2437401581851271,0.1535371075181903
261267.52255633264,0.1944770262926792,0.25634623517610317,0.1614779434180178
270495.97304631316,0.2036077223270404,0.2696047561919712,0.1698297676799819
280050.3894183631,0.2131677444619143,0.283549854806972,0.17861408176817137
289942.2853882875,0.22317768506328842,0.29821672236425356,0.18785305345779763
