fe,fmu,ftau,chi2,ndof,shape_normalized
0.2,0.7333333333,0.06666666666666667,0.16884823024092344,25,True
0.2,0.7666666667,0.03333333333333333,0.19211343400639783,25,True
0.2,0.8,0.0,0.2159228952863555,25,True
0.2333333333,0.0,0.7666666666666666,0.44311496572061854,25,True
0.2333333333,0.0333333333,0.7333333333333333,0.33836251494626923,25,True
0.2333333333,0.0666666667,0.7,0.2531617230998374,25,True
0.2333333333,0.1,0.6666666666666666,0.18450813164705615,25,True
0.2333333333,0.1333333333,0.6333333333333333,0.12990025333390307,25,True
0.2333333333,0.1666666667,0.6,0.08724564273381802,25,True
0.2333333333,0.2,0.5666666666666667,0.05478641785921161,25,True
0.2333333333,0.2333333333,0.5333333333333333,0.031039812775840663,25,True
0.2333333333,0.2666666667,0.5,0.014750433739320123,25,True
0.2333333333,0.3,0.4666666666666667,0.00485168917213413,25,True
0.2333333333,0.3333333333,0.43333333333333335,0.00043445905830819534,25,True
0.2333333333,0.3666666667,0.4,0.0007215131385031459,25,True
0.2333333333,0.4,0.36666666666666664,0.005046520056860455,25,True
0.2333333333,0.4333333333,0.3333333333333333,0.012836743800606908,25,True
0.2333333333,0.4666666667,0.3,0.023598716989758513,25,True
0.2333333333,0.5,0.26666666666666666,0.03690632936098715,25,True
0.2333333333,0.5333333333,0.23333333333333334,0.05239088537692036,25,True
0.2333333333,0.5666666667,0.2,0.0697327740167362,25,True
0.2333333333,0.6,0.16666666666666666,0.088654464488452,25,True
0.2333333333,0.6333333333,0.13333333333333333,0.10891459702307807,25,True
0.2333333333,0.6666666667,0.1,0.13030298109184413,25,True
0.2333333333,0.7,0.06666666666666667,0.15263634880388416,25,True
0.2333333333,0.7333333333,0.03333333333333333,0.17575473902475883,25,True
0.2333333333,0.7666666667,0.0,0.19951840961614686,25,True
0.2666666667,0.0,0.7333333333333333,0.4430079412820527,25,True
0.2666666667,0.0333333333,0.7,0.3369720671649729,25,True
0.2666666667,0.0666666667,0.6666666666666666,0.25098316713975466,25,True
0.2666666667,0.1,0.6333333333333333,0.18192274890326202,25,True
0.2666666667,0.1333333333,0.6,0.12720059636876654,25,True
0.2666666667,0.1666666667,0.5666666666666667,0.08465497579138156,25,True
0.2666666667,0.2,0.5333333333333333,0.052473738991840005,25,True
0.2666666667,0.2333333333,0.5,0.029131523331577945,25,True
0.2666666667,0.2666666667,0.4666666666666667,0.013339447040662587,25,True
0.2666666667,0.3,0.43333333333333335,0.0040045711777030825,25,True
0.2666666667,0.3333333333,0.4,0.00019704796157068535,25,True
0.2666666667,0.3666666667,0.36666666666666664,0.0011233571089041849,25,True
0.2666666667,0.4,0.3333333333333333,0.006104392186725945,25,True
0.2666666667,0.4333333333,0.3,0.014557433273984724,25,True
0.2666666667,0.4666666667,0.26666666666666666,0.02598125017253417,25,True
0.2666666667,0.5,0.23333333333333334,0.03994374015073992,25,True
0.2666666667,0.5333333333,0.2,0.05607162791540187,25,True
0.2666666667,0.5666666667,0.16666666666666666,0.07404185071287786,25,True
0.2666666667,0.6,0.13333333333333333,0.09357432676953838,25,True
0.2666666667,0.6333333333,0.1,0.11442586418012723,25,True
0.2666666667,0.6666666667,0.06666666666666667,0.13638501319170154,25,True
0.2666666667,0.7,0.03333333333333333,0.15926770230025744,25,True
0.2666666667,0.7333333333,0.0,0.18291352792279664,25,True
0.3,0.0,0.7,0.4429071225085563,25,True
0.3,0.0333333333,0.6666666666666666,0.3355556077520683,25,True
0.3,0.0666666667,0.6333333333333333,0.2487654801194399,25,True
0.3,0.1,0.6,0.1792983648398479,25,True
0.3,0.1333333333,0.5666666666666667,0.12447108059158554,25,True
0.3,0.1666666667,0.5333333333333333,0.08204953613942506,25,True
0.3,0.2,0.5,0.05016509713432248,25,True
0.3,0.2333333333,0.4666666666666667,0.027248204568030846,25,True
0.3,0.2666666667,0.43333333333333335,0.01197534351580304,25,True
0.3,0.3,0.4,0.0032264163197569663,25,True
0.3,0.3333333333,0.36666666666666664,5.028144470698617e-05,25,True
0.3,0.3666666667,0.3333333333333333,0.0016367429408284593,25,True
0.3,0.4,0.3,0.007293666010400329,25,True
0.3,0.4333333333,0.26666666666666666,0.01642819035810376,25,True
0.3,0.4666666667,0.23333333333333334,0.02853123695216232,25,True
0.3,0.5,0.2,0.04316467542542451,25,True
0.3,0.5333333333,0.16666666666666666,0.05995065182805123,25,True
0.3,0.5666666667,0.13333333333333333,0.07856267819432593,25,True
0.3,0.6,0.1,0.09871816565638214,25,True
0.3,0.6333333333,0.06666666666666667,0.12017214545947275,25,True
0.3,0.6666666667,0.03333333333333333,0.1427119709110607,25,True
0.3,0.7,0.0,0.16615283295012775,25,True
0.3333333333,0.0,0.6666666666666666,0.4428131689754148,25,True
0.3333333333,0.0333333333,0.6333333333333333,0.3341125472271893,25,True
0.3333333333,0.0666666667,0.6,0.24650782037310937,25,True
0.3333333333,0.1,0.5666666666666667,0.1766345023181424,25,True
0.3333333333,0.1333333333,0.5333333333333333,0.12171195486885879,25,True
0.3333333333,0.1666666667,0.5,0.07943048988988258,25,True
0.3333333333,0.2,0.4666666666666667,0.047862654636645664,25,True
0.3333333333,0.2333333333,0.43333333333333335,0.025393021423238186,25,True
0.3333333333,0.2666666667,0.4,0.01066225141989112,25,True
0.3333333333,0.3,0.36666666666666664,0.002522249651227282,25,True
0.3333333333,0.3333333333,0.3333333333333333,3.470372704776746e-22,25,True
0.3333333333,0.3666666667,0.3,0.0022682386588548037,25,True
0.3333333333,0.4,0.26666666666666666,0.0086215480738875,25,True
0.3333333333,0.4333333333,0.23333333333333334,0.01845677348724675,25,True
0.3333333333,0.4666666667,0.2,0.031256905527695056,25,True
0.3333333333,0.5,0.16666666666666666,0.046577756744953625,25,True
0.3333333333,0.5333333333,0.13333333333333333,0.0640369019377683,25,True
0.3333333333,0.5666666667,0.1,0.08330446092622043,25,True
0.3333333333,0.6,0.06666666666666667,0.1040953880135554,25,True
0.3333333333,0.6333333333,0.03333333333333333,0.12616299899140757,25,True
0.3333333333,0.6666666667,0.0,0.1492935182522707,25,True
0.3666666667,0.0,0.6333333333333333,0.4427268012204175,25,True
0.3666666667,0.0333333333,0.6,0.33264229023138603,25,True
0.3666666667,0.0666666667,0.5666666666666667,0.24420933960797558,25,True
0.3666666667,0.1,0.5333333333333333,0.17393071284321687,25,True
0.3666666667,0.1333333333,0.5,0.11892354937406333,25,True
0.3666666667,0.1666666667,0.4666666666666667,0.07679914318908516,25,True
0.3666666667,0.2,0.43333333333333335,0.045568771994469494,25,True
0.3666666667,0.2333333333,0.4,0.023569390741965,25,True
0.3666666667,0.2666666667,0.36666666666666664,0.0094045984417927,25,True
0.3666666667,0.3,0.3333333333333333,0.0018974362113689303,25,True
0.3666666667,0.3333333333,0.3,5.241763231244793e-05,25,True
0.3666666667,0.3666666667,0.26666666666666666,0.003024812644567096,25,True
0.3666666667,0.4,0.23333333333333334,0.010095665998103165,25,True
0.3666666667,0.4333333333,0.2,0.02065137741160189,25,True
0.3666666667,0.4666666667,0.16666666666666666,0.034166930850542176,25,True
0.3666666667,0.5,0.13333333333333333,0.050192058706298726,25,True
0.3666666667,0.5333333333,0.1,0.06833977884703096,25,True
0.3666666667,0.5666666667,0.06666666666666667,0.0882768589083418,25,True
0.3666666667,0.6,0.03333333333333333,0.1097158535035212,25,True
0.3666666667,0.6333333333,0.0,0.1324084309124091,25,True
0.4,0.0,0.6,0.44264880689081404,25,True
0.4,0.0333333333,0.5666666666666667,0.3311442370003361,25,True
0.4,0.0666666667,0.5333333333333333,0.24186918506055693,25,True
0.4,0.1,0.5,0.17118658194172168,25,True
0.4,0.1333333333,0.4666666666666667,0.11610628512299741,25,True
0.4,0.1666666667,0.43333333333333335,0.07415695596848156,25,True
0.4,0.2,0.4,0.043286025423244494,25,True
0.4,0.2333333333,0.36666666666666664,0.0217810020810027,25,True
0.4,0.2666666667,0.3333333333333333,0.008207135089997365,25,True
0.4,0.3,0.3,0.0013577063604881168,25,True
0.4,0.3333333333,0.26666666666666666,0.00021414856837944152,25,True
0.4,0.3666666667,0.23333333333333334,0.0039138612198905,25,True
0.4,0.4,0.2,0.011724096512936153,25,True
0.4,0.4333333333,0.16666666666666666,0.02302066133248468,25,True
0.4,0.4666666667,0.13333333333333333,0.03727046257821699,25,True
0.4,0.5,0.1,0.05401713649183759,25,True
0.4,0.5333333333,0.06666666666666667,0.07286916590732323,25,True
0.4,0.5666666667,0.03333333333333333,0.09349001393455364,25,True
0.4,0.6,0.0,0.11558990004031455,25,True
0.4333333333,0.0,0.5666666666666667,0.44258004758767555,25,True
0.4333333333,0.0333333333,0.5333333333333333,0.3296177851940998,25,True
0.4333333333,0.0666666667,0.5,0.2394865021567199,25,True
0.4333333333,0.1,0.4666666666666667,0.16840173537893627,25,True
0.4333333333,0.1333333333,0.43333333333333335,0.1132606847181949,25,True
0.4333333333,0.1666666667,0.4,0.07150555723531916,25,True
0.4333333333,0.2,0.36666666666666664,0.04101722623454245,25,True
0.4333333333,0.2333333333,0.3333333333333333,0.020031840503551057,25,True
0.4333333333,0.2666666667,0.3,0.007074960183587531,25,True
0.4333333333,0.3,0.26666666666666666,0.0009091832742474981,25,True
0.4333333333,0.3333333333,0.23333333333333334,0.0004922361295464844,25,True
0.4333333333,0.3666666667,0.2,0.004943238357664125,25,True
0.4333333333,0.4,0.16666666666666666,0.013515395551724544,25,True
0.4333333333,0.4333333333,0.13333333333333333,0.02557377900864057,25,True
0.4333333333,0.4666666667,0.1,0.04057715489398892,25,True
0.4333333333,0.5,0.06666666666666667,0.05806305516804332,25,True
0.4333333333,0.5333333333,0.03333333333333333,0.07763545781718884,25,True
0.4333333333,0.5666666667,0.0,0.0989545773563402,25,True
0.4666666667,0.0,0.5333333333333333,0.4425214665004647,25,True
0.4666666667,0.0333333333,0.5,0.32806233200523605,25,True
0.4666666667,0.0666666667,0.4666666666666667,0.23706043753457692,25,True
0.4666666667,0.1,0.43333333333333335,0.16557584606967307,25,True
0.4666666667,0.1333333333,0.4,0.11038738418362168,25,True
0.4666666667,0.1666666667,0.36666666666666664,0.0688467618273442,25,True
0.4666666667,0.2,0.3333333333333333,0.0387654419898897,25,True
0.4666666667,0.2333333333,0.3,0.01832621139327854,25,True
0.4666666667,0.2666666667,0.26666666666666666,0.006013548535988933,25,True
0.4666666667,0.3,0.23333333333333334,0.0005584127429093894,25,True
0.4666666667,0.3333333333,0.2,0.0008941839708297942,25,True
0.4666666667,0.3666666667,0.16666666666666666,0.0061212877792921165,25,True
0.4666666667,0.4,0.13333333333333333,0.015478630722161614,25,True
0.4666666667,0.4333333333,0.1,0.028320411204830205,25,True
0.4666666667,0.4666666667,0.06666666666666667,0.0440971986177464,25,True
0.4666666667,0.5,0.03333333333333333,0.06234042121265203,25,True
0.4666666667,0.5333333333,0.0,0.08264959137856727,25,True
0.5,0.0,0.5,0.4424740969325196,25,True
0.5,0.0333333333,0.4666666666666667,0.3264772766571114,25,True
0.5,0.0666666667,0.43333333333333335,0.23459014259536792,25,True
0.5,0.1,0.4,0.16270864190553871,25,True
0.5,0.1333333333,0.36666666666666664,0.10748714615747948,25,True
0.5,0.1666666667,0.3333333333333333,0.06618258892758992,25,True
0.5,0.2,0.3,0.036534019739233314,25,True
0.5,0.2333333333,0.26666666666666666,0.016668767591270124,25,True
0.5,0.2666666667,0.23333333333333334,0.00502878111864081,25,True
0.5,0.3,0.2,0.0003123955372886875,25,True
0.5,0.3333333333,0.16666666666666666,0.0014279899158910277,25,True
0.5,0.3666666667,0.13333333333333333,0.007456877632201188,25,True
0.5,0.4,0.1,0.017623416306480486,25,True
0.5,0.4333333333,0.06666666666666667,0.031270800593982906,25,True
0.5,0.4666666667,0.03333333333333333,0.04784135567711243,25,True
0.5,0.5,0.0,0.06686041629720278,25,True
0.5333333333,0.0,0.4666666666666667,0.44243907183492426,25,True
0.5333333333,0.0333333333,0.43333333333333335,0.32486202342826154,25,True
0.5333333333,0.0666666667,0.4,0.23207477777862828,25,True
0.5333333333,0.1,0.36666666666666664,0.15979991475582828,25,True
0.5333333333,0.1333333333,0.3333333333333333,0.10456087474530888,25,True
0.5333333333,0.1666666667,0.3,0.06351528266554449,25,True
0.5333333333,0.2,0.26666666666666666,0.03432661167456566,25,True
0.5333333333,0.2333333333,0.23333333333333334,0.015064539173753826,25,True
0.5333333333,0.2666666667,0.2,0.004126977996544652,25,True
0.5333333333,0.3,0.16666666666666666,0.00017862259755955677,25,True
0.5333333333,0.3333333333,0.13333333333333333,0.002102182601350577,25,True
0.5333333333,0.3666666667,0.1,0.008959437913284428,25,True
0.5333333333,0.4,0.06666666666666667,0.019959950907256413,25,True
0.5333333333,0.4333333333,0.03333333333333333,0.03443578917830251,25,True
0.5333333333,0.4666666667,0.0,0.051820995953174465,25,True
0.5666666667,0.0,0.43333333333333335,0.4424176344858418,25,True
0.5666666667,0.0333333333,0.4,0.3232159851397492,25,True
0.5666666667,0.0666666667,0.36666666666666664,0.22951351743873138,25,True
0.5666666667,0.1,0.3333333333333333,0.15684953052882816,25,True
0.5666666667,0.1333333333,0.3,0.10160963196292011,25,True
0.5666666667,0.1666666667,0.26666666666666666,0.060847334791706696,25,True
0.5666666667,0.2,0.23333333333333334,0.032147203248741076,25,True
0.5666666667,0.2333333333,0.2,0.013518965984923388,25,True
0.5666666667,0.2666666667,0.16666666666666666,0.0033149342136712294,25,True
0.5666666667,0.3,0.13333333333333333,0.00016511328519728218,25,True
0.5666666667,0.3333333333,0.1,0.00292586123141279,25,True
0.5666666667,0.3666666667,0.06666666666666667,0.010639000998410269,25,True
0.5666666667,0.4,0.03333333333333333,0.022499058156477868,25,True
0.5666666667,0.4333333333,0.0,0.03782685870300106,25,True
0.6,0.0,0.4,0.44241115046971324,25,True
0.6,0.0333333333,0.36666666666666664,0.3215385872537174,25,True
0.6,0.0666666667,0.3333333333333333,0.22690555553358835,25,True
0.6,0.1,0.3,0.1538574405768238,25,True
0.6,0.1333333333,0.26666666666666666,0.09863465611060945,25,True
0.6,0.1666666667,0.23333333333333334,0.058181509803062074,25,True
0.6,0.2,0.2,0.03000014415099109,25,True
0.6,0.2333333333,0.16666666666666666,0.012037933311224698,25,True
0.6,0.2666666667,0.13333333333333333,0.0025999589942543896,25,True
0.6,0.3,0.1,0.0002804570323370049,25,True
0.6,0.3333333333,0.06666666666666667,0.00390873873728273,25,True
0.6,0.3666666667,0.03333333333333333,0.012506245527335395,25,True
0.6,0.4,0.0,0.0252522306888368,25,True
0.6333333333,0.0,0.36666666666666664,0.442421121136252,25,True
0.6333333333,0.0333333333,0.3333333333333333,0.3198292727624017,25,True
0.6333333333,0.0666666667,0.3,0.2242501123757055,25,True
0.6333333333,0.1,0.26666666666666666,0.15082369477244031,25,True
0.6333333333,0.1333333333,0.23333333333333334,0.09563738246438173,25,True
0.6333333333,0.1666666667,0.2,0.055520872936746464,25,True
0.6333333333,0.2,0.16666666666666666,0.027890182562344528,25,True
0.6333333333,0.2333333333,0.13333333333333333,0.010627811104790386,25,True
0.6333333333,0.2666666667,0.1,0.0019899186355069555,25,True
0.6333333333,0.3,0.06666666666666667,0.0005338587199104838,25,True
0.6333333333,0.3333333333,0.03333333333333333,0.005061188620410928,25,True
