fe,fmu,ftau,chi2,ndof,shape_normalized
0.6333333333,0.1,0.26666666666666666,0.0026402802967731673,2,True
0.6333333333,0.1333333333,0.23333333333333334,0.0020114833653196444,2,True
0.6333333333,0.1666666667,0.2,0.0014921391387407665,2,True
0.6333333333,0.2,0.16666666666666666,0.001069399873617608,2,True
0.6333333333,0.2333333333,0.13333333333333333,0.0007320981617920896,2,True
0.6333333333,0.2666666667,0.1,0.00047053578442237125,2,True
0.6333333333,0.3,0.06666666666666667,0.0002763817547649133,2,True
0.6333333333,0.3333333333,0.03333333333333333,0.00014304058695312427,2,True
0.6333333333,0.3666666667,0.0,5.366295134585058e-05,2,True
0.6666666667,0.0,0.3333333333333333,0.005337870605699429,2,True
0.6666666667,0.0333333333,0.3,0.00430437755887873,2,True
0.6666666667,0.0666666667,0.26666666666666666,0.00342553105055007,2,True
0.6666666667,0.1,0.23333333333333334,0.002682684333433571,2,True
0.6666666667,0.1333333333,0.2,0.0020597099069574994,2,True
0.6666666667,0.1666666667,0.16666666666666666,0.0015426185741690289,2,True
0.6666666667,0.2,0.13333333333333333,0.0011192524742805506,2,True
0.6666666667,0.2333333333,0.1,0.0007790509509206672,2,True
0.6666666667,0.2666666667,0.06666666666666667,0.0005129304369694332,2,True
0.6666666667,0.3,0.03333333333333333,0.0003136398122187085,2,True
0.6666666667,0.3333333333,0.0,0.000163783483344364,2,True
0.7,0.0,0.3,0.005332854477565772,2,True
0.7,0.0333333333,0.26666666666666666,0.004320611024091631,2,True
0.7,0.0666666667,0.23333333333333334,0.003456850018509769,2,True
0.7,0.1,0.2,0.002724027947451476,2,True
0.7,0.1333333333,0.16666666666666666,0.0021069340803182846,2,True
0.7,0.1666666667,0.13333333333333333,0.0015923523130365567,2,True
0.7,0.2,0.1,0.001168801996967502,2,True
0.7,0.2333333333,0.06666666666666667,0.0008263982196304042,2,True
0.7,0.2666666667,0.03333333333333333,0.0005571939956653483,2,True
0.7,0.3,0.0,0.0003432205278659584,2,True
0.7333333333,0.0,0.26666666666666666,0.005328328911405534,2,True
0.7333333333,0.0333333333,0.23333333333333334,0.00433650103558235,2,True
0.7333333333,0.0666666667,0.2,0.003487363529120468,2,True
0.7333333333,0.1,0.16666666666666666,0.0027643980522691386,2,True
0.7333333333,0.1333333333,0.13333333333333333,0.0021532576038785136,2,True
0.7333333333,0.1666666667,0.1,0.0016414800197107923,2,True
0.7333333333,0.2,0.06666666666666667,0.0012183271636268477,2,True
0.7333333333,0.2333333333,0.03333333333333333,0.0008751140015888399,2,True
0.7333333333,0.2666666667,0.0,0.0005932740020172928,2,True
0.7666666667,0.0,0.23333333333333334,0.005324280494077396,2,True
0.7666666667,0.0333333333,0.2,0.0043520937204027926,2,True
0.7666666667,0.0666666667,0.16666666666666666,0.003517155746093712,2,True
0.7666666667,0.1,0.13333333333333333,0.0028039106996905435,2,True
0.7666666667,0.1333333333,0.1,0.002198849092407463,2,True
0.7666666667,0.1666666667,0.06666666666666667,0.0016903243386892954,2,True
0.7666666667,0.2,0.03333333333333333,0.0012688693463118771,2,True
0.7666666667,0.2333333333,0.0,0.0009153006432977927,2,True
0.8,0.0,0.2,0.005320708823227269,2,True
0.8,0.0333333333,0.16666666666666666,0.004367451415884765,2,True
0.8,0.0666666667,0.13333333333333333,0.003546340947886664,2,True
0.8,0.1,0.1,0.002842750129997536,2,True
0.8,0.1333333333,0.06666666666666667,0.0022440651599145585,2,True
0.8,0.1666666667,0.03333333333333333,0.0017399913323092662,2,True
0.8,0.2,0.0,0.0013107199309705068,2,True
0.8333333333,0.0,0.16666666666666666,0.005317634160265519,2,True
0.8333333333,0.0333333333,0.13333333333333333,0.0043826696195001895,2,True
0.8333333333,0.0666666667,0.1,0.003575105083863299,2,True
0.8333333333,0.1,0.06666666666666667,0.002881297008762386,2,True
0.8333333333,0.1333333333,0.03333333333333333,0.0022900766027917803,2,True
0.8333333333,0.1666666667,0.0,0.0017810239485377584,2,True
0.8666666667,0.0,0.13333333333333333,0.005315115233454437,2,True
0.8666666667,0.0333333333,0.1,0.004397921462941371,2,True
0.8666666667,0.0666666667,0.06666666666666667,0.0036038431841845693,2,True
0.8666666667,0.1,0.03333333333333333,0.0029207912804144545,2,True
0.8666666667,0.1333333333,0.0,0.0023277969342981267,2,True
0.9,0.0,0.1,0.005313297221853166,2,True
0.9,0.0333333333,0.06666666666666667,0.004413607206546825,2,True
0.9,0.0666666667,0.03333333333333333,0.003633876032916797,2,True
0.9,0.1,0.0,0.0029527637631492115,2,True
0.9333333333,0.0,0.06666666666666667,0.0053125775444222536,2,True
0.9333333333,0.0333333333,0.03333333333333333,0.004431152718637602,2,True
0.9333333333,0.0666666667,0.0,0.0036579525558317447,2,True
0.9666666667,0.0,0.03333333333333333,0.005314534183453804,2,True
0.9666666667,0.0333333333,0.0,0.00444660704165607,2,True
1.0,0.0,0.0,0.005300740233786307,2,True
